Acidobacteria,Actinobacteria,Aquificae,Armatimonadetes,Atribacterota,Bacteroidetes,Balneolaeota,Caldiserica,Calditrichaeota,Candidatus_Absconditabacteria,Candidatus_Bipolaricaulota,Candidatus_Cloacimonetes,Candidatus_Omnitrophica,Candidatus_Saccharibacteria,Chlamydiae,Chlorobi,Chloroflexi,Chrysiogenetes,Coprothermobacterota,Cyanobacteria,Deferribacteres,Deinococcus.Thermus,Dictyoglomi,Elusimicrobia,Fibrobacteres,Firmicutes,Fusobacteria,Gemmatimonadetes,Ignavibacteriae,Kiritimatiellaeota,Nitrospirae,Planctomycetes,Proteobacteria,Spirochaetes,Synergistetes,Tenericutes,Thermodesulfobacteria,Thermotogae,Unassigned,Verrucomicrobia,F_B_ratio,group
0.00953486,0.745103906,0.00188427,0.000635657,0.000136212,72.51540277,0.000385935,2.27E-05,0.00011351,2.27E-05,0.00011351,0.000181616,0.000385935,0.000363233,0.000749168,0.007083039,0.007264655,0.000839976,4.54E-05,0.027537584,0.001339421,0.011487236,0.000476743,0.000272425,0.001044294,23.92857119,0.009171627,0.001816164,0.001203209,0.001225911,0.001316719,0.020499949,2.570643664,0.023292301,0.022792856,0.004290687,0.000726466,0.003904752,0,0.078117746,0.329979153,unfavor-type
0.016917716,2.802693682,0.002311294,0.001644116,4.77E-05,47.95731684,0.000786316,0.000357417,0.000595694,2.38E-05,0.000357417,0.000452728,0.000619522,0.000381244,0.003216749,0.008744791,0.019324321,0.001572633,0.000142967,0.045463383,0.00266871,0.025662507,0.000238278,0.000905455,0.002501916,46.66609003,0.018442693,0.002764021,0.001667944,0.004217515,0.004717898,0.037004525,2.191296955,0.047059844,0.0466786,0.038934575,0.001382011,0.005861631,0.000309761,0.038624814,0.973075499,favor-type
0.00196,0.17134,0.00042,0.00022,0,86.80028,8.00E-05,0,0.00014,0,0,1.00E-04,1.00E-04,0.00518,0.00048,0.00148,0.00288,0.00028,0,0.00726,0.00026,0.00198,2.00E-05,2.00E-05,0.00024,11.56932,0.05778,2.00E-04,0.00032,5.00E-04,0.00068,0.00546,1.27702,0.00678,0.00204,0.00148,0.00024,0.00046,2.00E-05,0.08298,0.133286667,unfavor-type
0.00742,1.56178,0.00136,0.00036,6.00E-05,60.79374,0.00028,0.00034,3.00E-04,2.00E-05,0.00022,1.00E-04,0.00016,0.0035,0.00106,0.0036,0.01126,0.00042,2.00E-05,0.02522,0.00142,0.01306,0.00036,0.00062,0.00174,35.47456,0.01408,0.0014,6.00E-04,0.00148,0.00214,0.01668,1.1173,0.03886,0.01236,0.0206,0.00088,0.00338,0.00016,0.8671,0.583523238,favor-type
0.0035,5.19904,0.00038,0.00018,2.00E-05,70.83352,1.00E-04,2.00E-05,0.00042,0,0.00012,1.00E-04,4.00E-05,0.0019,0.00032,0.0026,0.00654,0.00044,0,0.01598,0.00186,0.0084,2.00E-05,0.00032,0.00082,22.35098,0.0062,0.00072,0.00062,0.00056,0.00124,0.00914,1.50484,0.01642,0.00984,0.00388,0.00048,0.00188,0,0.01656,0.315542416,unfavor-type
0.00224,0.35752,6.00E-05,6.00E-05,0,88.55778,4.00E-05,0,4.00E-05,0,0,0,0,8.00E-05,8.00E-05,0.0017,0.00112,0.00022,0,0.00402,6.00E-05,0.00092,2.00E-05,0.00014,0.00022,10.36962,7.00E-04,4.00E-04,6.00E-05,0.00018,8.00E-05,0.00336,0.6903,0.00226,0.00114,0.00058,0.00014,0.00038,0,0.00448,0.117094399,unfavor-type
0.012701076,0.859432597,0.001758292,0.001220462,0.000144801,67.0795137,0.000455087,6.21E-05,0.000827432,2.07E-05,0.000124115,0.000206858,0.00064126,0.000724003,0.001592806,0.008253631,0.012783819,0.001013604,6.21E-05,0.02978754,0.002068579,0.017148522,0.000206858,0.000537831,0.001530749,24.63961213,0.010735926,0.002502981,0.001344576,0.002916697,0.001985836,0.025236666,2.505442432,0.027201816,0.015493658,0.007839915,0.000475773,0.00339247,2.07E-05,4.722980012,0.367319481,unfavor-type
0.00366,1.16478,0.00138,1.00E-04,0.00038,67.3456,0.00018,4.00E-05,0.00012,0.00038,2.00E-05,6.00E-05,0.00026,0.00868,0.00094,0.00358,0.00568,0.00016,0,0.0164,0.00236,0.0054,0.00014,0.00056,0.00118,30.64714,0.0155,0.00036,9.00E-04,0.00024,0.0017,0.00978,0.69866,0.02378,0.00406,0.01134,0.00076,0.00324,2.00E-04,0.0203,0.45507264,unfavor-type
0.00206,1.84514,4.00E-04,0.00016,2.00E-05,59.46574,0.00012,0,0.00038,0.00012,6.00E-05,0,6.00E-05,0.00128,0.00052,0.00198,0.00248,0.00022,2.00E-05,0.00968,0.00056,0.00556,0.00012,0.00022,0.00026,18.95078,0.00372,4.00E-04,2.00E-04,0.00024,6.00E-04,0.00558,0.76318,0.01198,0.00614,0.00176,0.00026,0.00094,0,18.91706,0.318684002,unfavor-type
0.0133272,5.561388314,0.001572775,0.000744999,0.000303518,52.53107818,0.000551851,2.76E-05,0.001103702,0.000248333,0.000551851,2.76E-05,0.000386296,0.001158887,0.001462405,0.008802023,0.017410897,0.000579443,5.52E-05,0.038546789,0.002345367,0.031510689,0.000165555,0.000855369,0.000993332,37.40967235,0.011064612,0.003255921,0.000800184,0.002786847,0.002593699,0.028199584,4.217603659,0.040064379,0.029799951,0.009547021,0.000662221,0.005270177,8.28E-05,0.02339848,0.712143623,unfavor-type
0.00862,13.16484,0.00074,0.00014,0.00036,34.12432,0.00022,8.00E-05,4.00E-04,2.00E-05,6.00E-05,0.00012,0.00016,0.00146,0.00106,0.0049,0.00918,0.00026,0,0.02036,0.00178,0.01132,4.00E-04,0.00104,0.0013,50.83682,0.01626,0.00102,0.00078,0.00102,0.00194,0.01722,1.68332,0.02584,0.00822,0.00778,0.00058,0.00428,4.00E-05,0.04174,1.489753349,favor-type
0.0195,1.84408,0.00264,4.00E-04,0.00024,79.3884,0.00046,2.00E-05,0.00026,8.00E-05,0.00038,2.00E-05,0.00028,0.00418,0.00052,0.00652,0.00792,0.00052,2.00E-05,0.0274,0.00402,0.02222,1.00E-04,0.00026,0.00322,15.96532,0.00654,0.01096,0.00052,0.00332,0.0013,0.03532,2.5671,0.01686,0.01214,0.00832,0.00088,0.00306,6.00E-05,0.03464,0.20110394,unfavor-type
0.009983937,1.249562324,0.001874918,0.000867149,0.000140619,59.84753638,0.000585912,2.34E-05,0.000585912,0,7.03E-05,0.000234365,0.00039842,0.001101514,0.001781172,0.007499671,0.009421461,0.000210928,0,0.03035023,0.002226465,0.01281975,0.000234365,0.000890586,0.002062409,34.60741802,0.040076365,0.001031205,0.000656221,0.001289006,0.002156155,0.025803555,1.269342705,0.030490849,0.012069783,0.010522975,0.000820276,0.00564819,0.000117182,2.812095281,0.578259693,unfavor-type
0.00194,0.18984,0.00058,0.00018,2.00E-05,84.76362,8.00E-05,2.00E-05,0.00032,1.00E-04,6.00E-05,2.00E-05,2.00E-05,0.00042,0.00036,0.00198,0.00244,8.00E-05,0,0.00792,0.00042,0.00334,1.00E-04,0.00024,0.00058,12.54546,0.0053,2.00E-04,0.00016,0.00032,5.00E-04,0.00572,0.74534,0.00826,1.59526,0.00206,0.00024,0.00114,4.00E-05,0.11532,0.148005241,unfavor-type
0.0039,0.76242,0.00058,7.00E-04,0.00028,67.8529,0.00018,4.00E-05,0.00016,4.00E-05,2.00E-05,0.00012,0.00032,0.08972,0.00044,0.00348,0.00642,0.00034,2.00E-05,0.01618,9.00E-04,0.00784,0.00012,0.00018,0.00064,28.28982,0.03514,2.00E-04,0.00068,0.00054,0.00066,0.01038,2.44994,0.0133,0.10286,0.00652,4.00E-04,0.0021,0,0.33952,0.41692868,unfavor-type
0.006734681,0.593614011,0.000824655,0.000664305,2.29E-05,78.53510613,0.000206164,2.29E-05,0.000412327,2.29E-05,9.16E-05,4.58E-05,0.000251978,0.006391075,0.00093919,0.003802575,0.006459796,0.000526863,6.87E-05,0.019997879,0.001030818,0.010376906,0.000183257,6.87E-05,0.00109954,16.58316655,0.007788406,0.001901287,0.000526863,0.000985004,0.001740938,0.017363565,4.1440507,0.018302755,0.010628884,0.005428977,0.000458142,0.002634314,2.29E-05,0.016034954,0.211156098,unfavor-type
0.00082,2.50738,0.00028,1.00E-04,0,81.61506,1.00E-04,0,0.00018,1.00E-04,0,8.00E-05,2.00E-05,0.00024,1.00E-04,0.00086,0.00164,4.00E-05,2.00E-05,0.0042,0.00024,0.00136,2.00E-05,0.00016,1.00E-04,15.67832,0.00218,0.00012,4.00E-05,0.00016,0.00034,0.0018,0.16992,0.0056,0.00184,0.00144,6.00E-05,0.00086,0,0.00422,0.192100821,unfavor-type
0.00206,0.16408,0.00036,0.00012,6.00E-05,89.4558,4.00E-05,0,0.00018,4.00E-05,0,0.00012,0.00014,1.00E-04,3.00E-04,0.00178,0.00186,0.00016,0,0.00782,0.00042,0.00258,0.00014,2.00E-04,0.00026,9.93648,0.00424,0.00024,1.00E-04,0.00018,0.00044,0.0046,0.39468,0.0094,0.00236,0.0029,0.00016,0.00098,4.00E-05,0.00458,0.111076979,unfavor-type
0.00314,0.4025,0.00086,3.00E-04,0.00026,70.01668,2.00E-05,0,6.00E-05,8.00E-05,8.00E-05,0.00012,8.00E-05,0.00756,0.00066,0.00176,0.00912,0.00012,2.00E-05,0.01378,0.00118,0.0045,1.00E-04,0.00058,9.00E-04,28.63842,0.01416,0.00048,0.00068,5.00E-04,0.00166,0.0067,0.82406,0.02758,0.00366,0.00742,0.00078,0.00278,4.00E-05,0.00662,0.409022821,favor-type
0.00834,0.99236,0.00082,3.00E-04,6.00E-05,78.11234,0.00042,0,3.00E-04,0.00014,0.00018,2.00E-05,0.00018,0.01396,8.00E-04,0.00554,0.0095,5.00E-04,0,0.02198,0.00088,0.0119,0.00026,0.00038,6.00E-04,18.4308,0.00596,0.00142,0.00044,0.0012,0.00238,0.0169,2.24174,0.0207,0.07254,0.00576,5.00E-04,0.00278,6.00E-05,0.01506,0.235952476,unfavor-type
0.00314,1.74118,0.00048,0.00024,8.00E-05,87.23002,0.00012,0,0.00018,0,6.00E-05,2.00E-05,2.00E-04,1.00E-04,5.00E-04,0.0033,0.00376,0.00052,0.00016,0.01552,0.00082,0.0045,4.00E-04,0.00092,2.00E-04,10.08034,0.0096,0.00052,0.00062,0.00052,0.00208,0.00934,0.8538,0.01564,0.00506,0.00474,0.00082,0.00288,0,0.00762,0.115560446,unfavor-type
0.002476408,1.658482681,0.000568356,0.000426267,0.000223283,76.11845835,0.000101492,4.06E-05,0.000629251,0,4.06E-05,0.000304476,0.000121791,0.000608953,0.00026388,0.001867455,0.00424237,0.000243581,0,0.018349775,0.001461486,0.007327731,0.000101492,0.000426267,0.000243581,16.57948832,0.003755208,0.000852534,8.12E-05,0.000608953,0.000852534,0.008342652,5.552877291,0.014350985,0.00785549,0.002050141,0.000345073,0.001867455,0.000142089,0.009519961,0.217811667,unfavor-type
0.01024,0.6612,0.00198,0.00012,0.00062,61.93444,0.00064,2.00E-05,0.00066,0.00016,0,0.00014,0.00018,0.00072,0.00102,0.00762,0.00818,0.00074,2.00E-05,0.03168,0.00304,0.00852,0.00164,0.0011,0.00292,34.3659,0.02126,0.001,0.00254,0.00182,0.00192,0.02118,2.81328,0.04552,0.00862,0.01404,0.0018,0.003,0,0.02052,0.554875446,favor-type
0.0081,0.5674,0.00104,0.00098,8.00E-05,67.29864,0.00024,4.00E-05,0.00016,2.00E-05,4.00E-05,1.00E-04,0.00026,0.00048,8.00E-04,0.00508,0.00932,4.00E-04,0,0.02318,0.002,0.01172,1.00E-04,0.00054,0.00044,28.1632,0.00906,0.0019,0.00102,0.00188,0.00248,0.02102,3.03484,0.0287,0.05502,0.01076,0.00062,0.00394,1.00E-04,0.7343,0.418480968,favor-type
0.01066,1.20708,0.0011,0.00026,6.00E-05,71.18144,7.00E-04,2.00E-05,0.00014,0.00078,2.00E-05,6.00E-05,0.00026,0.0027,9.00E-04,0.006,0.01528,0.00164,2.00E-05,0.0325,0.00128,0.0147,1.00E-04,0.00068,0.00162,25.95676,0.01284,0.00118,0.00048,0.00122,0.0018,0.02004,1.4494,0.03142,0.01256,0.00998,5.00E-04,0.0026,0.00012,0.0191,0.364656292,favor-type
0.00256,0.55158,0.00064,4.00E-04,0,77.46214,4.00E-05,4.00E-05,0.00076,2.00E-04,0,6.00E-05,1.00E-04,0.00246,4.00E-04,0.00232,0.00354,0.00016,0,0.01192,0.00158,0.0044,3.00E-04,0.00076,0.00034,21.3873,0.00708,3.00E-04,7.00E-04,4.00E-04,0.00088,0.00718,0.51374,0.01746,0.00434,0.00414,4.00E-04,0.00238,0,0.007,0.276100041,favor-type
0.00552,0.536,0.0016,0.00084,4.00E-05,77.04962,0.00038,2.00E-05,0.00022,0,0.00012,0.00016,3.00E-04,0.0015,0.00132,0.00492,0.00616,0.00054,6.00E-05,0.02488,0.0013,0.00962,0.00038,4.00E-04,0.00062,13.29188,0.01506,0.00074,0.00076,0.00144,0.00144,0.01564,2.81896,0.02212,0.00948,0.00924,0.00066,0.00334,1.00E-04,6.16262,0.17251065,favor-type
0.00244,1.92856,0.00032,6.00E-05,6.00E-05,79.95674,2.00E-04,2.00E-05,0.00012,2.00E-05,0,0.00016,6.00E-05,0.00394,0.00052,0.00256,0.00338,2.00E-04,0,0.01124,0.00046,0.0042,0.00012,3.00E-04,3.00E-04,16.13406,0.00322,0.00044,0.00028,0.00034,0.00098,0.00732,0.50526,0.01074,0.00408,0.00204,0.00022,0.00082,2.00E-05,1.4142,0.201784865,unfavor-type
0.00416,0.3771,0.00062,0.00018,0.00018,82.42756,0.00018,6.00E-05,0.00012,2.00E-05,8.00E-05,4.00E-05,1.00E-04,0.0057,0.00042,0.0022,0.00516,0.00018,2.00E-05,0.01048,0.00066,0.0043,8.00E-05,0.00012,0.00044,14.84908,0.0081,0.00048,5.00E-04,0.00038,0.00116,0.0082,1.6144,0.01208,0.0037,0.00392,0.00016,0.00156,8.00E-05,0.65604,0.180147028,unfavor-type
0.00094,0.51572,8.00E-05,4.00E-05,0,88.47492,6.00E-05,0,4.00E-05,2.00E-05,0,6.00E-05,4.00E-05,0.00044,0.00024,0.00174,0.00114,0.00012,0,0.00478,0.00024,0.00128,6.00E-05,0.00012,0.00026,7.34546,0.0036,0.00012,0.00022,6.00E-05,5.00E-04,0.00324,3.6308,0.00622,0.00086,0.00186,1.00E-04,0.00046,2.00E-05,0.00414,0.083023076,unfavor-type
0.010937292,1.605679407,0.005054515,0.00108311,0.000212375,59.00709352,0.000955686,6.37E-05,0.000424749,8.49E-05,6.37E-05,0.000191137,0.001890134,0.007390636,0.002782107,0.010809867,0.017499667,0.000615886,0.000233612,0.04765686,0.00375903,0.019580938,0.000700836,0.00159281,0.001911371,33.88770183,0.027077762,0.002484783,0.002102509,0.003143144,0.003079432,0.031898665,2.046441653,0.058169403,0.026865387,0.059188801,0.001635284,0.010512543,0.000191137,3.091239739,0.57429878,favor-type
0.0025,0.92146,0.00074,2.00E-04,0.00016,81.90302,8.00E-05,0,0.00018,6.00E-05,0,4.00E-05,6.00E-05,0.00632,0.00038,0.00256,0.00438,0.00016,0,0.01094,0.00094,0.00386,3.00E-04,0.00036,5.00E-04,16.57782,0.00704,0.00032,6.00E-04,0.00038,0.0013,0.00608,0.45634,0.01662,0.00486,0.00426,0.00042,0.0016,2.00E-05,0.06314,0.202407921,unfavor-type
0.00046,0.32288,0.00016,2.00E-05,0,88.85028,1.00E-04,0,4.00E-05,2.00E-05,0,2.00E-05,2.00E-05,0,0,0.001,0.00092,0,0,0.00208,0.00014,0.00128,0,0.00012,8.00E-05,4.75798,0.75552,0.00032,2.00E-05,0,4.00E-05,0.00204,5.29606,0.00214,7.00E-04,0.00034,1.00E-04,0.00044,0,0.00468,0.053550535,unfavor-type
0.00074,0.37438,0.00052,8.00E-05,0,67.95048,6.00E-05,0,1.00E-04,0,0,8.00E-05,0,6.00E-05,0.00012,0.00062,0.00122,6.00E-05,0,0.00378,0.00016,0.001,0.00018,0.00016,8.00E-05,28.91072,0.00512,0.00024,8.00E-05,1.00E-04,0.00076,0.00312,2.7251,0.00824,0.0023,0.00278,0.00032,0.00106,0,0.00618,0.425467487,unfavor-type
0.00508,1.07634,0.00112,0.00062,2.00E-05,80.7031,0.00034,0,0.00028,0,0.00016,0.00082,8.00E-05,0.00042,0.00038,0.0021,0.00796,0.00016,0,0.01866,0.00286,0.00934,4.00E-05,0.00026,0.00086,17.26724,0.0179,0.00062,0.00074,0.00126,0.00206,0.011,0.80776,0.02428,0.01098,0.00596,0.00036,0.00314,0,0.0157,0.213960059,unfavor-type
0.00404,1.34836,0.00074,5.00E-04,4.00E-05,28.88352,0.00026,0.00034,3.00E-04,6.00E-05,6.00E-05,0.00018,0.00026,4.00E-05,0.00048,0.00286,0.00684,0.00048,4.00E-05,0.02282,8.00E-04,0.0065,2.00E-04,0.00042,0.00046,68.97862,0.01374,0.00068,0.00022,0.001,0.00132,0.01086,0.6319,0.02354,0.01292,0.01312,5.00E-04,0.00304,8.00E-05,0.02786,2.388165293,unfavor-type
0.00812,4.34508,0.00174,0.00062,0.00026,23.79338,6.00E-05,4.00E-05,4.00E-04,6.00E-05,2.00E-05,0.00016,0.00012,0.00336,0.00178,0.00572,0.01064,0.00042,2.00E-05,0.03268,0.00344,0.0147,0.00022,0.00144,0.00208,48.17704,0.02758,0.00086,0.0032,0.00102,0.00276,0.01952,1.10586,0.04174,0.01212,0.01858,0.00078,0.00546,6.00E-05,22.35686,2.024808581,favor-type
0.0094,2.48302,0.00166,0.00174,0.00046,77.34084,0.00056,0.00036,0.00028,0.00018,4.00E-05,0.00024,2.00E-04,0.00062,0.00138,0.0075,0.01178,0.00066,2.00E-05,0.04028,0.00192,0.01366,5.00E-04,0.00094,0.00136,18.39872,0.01804,0.0017,7.00E-04,0.00416,0.0035,0.0294,1.4964,0.03808,0.02876,0.02822,0.00088,0.00338,0.00014,0.02832,0.237891391,favor-type
0.0054,0.32536,0.00016,0.00024,0,80.72592,8.00E-05,2.00E-05,8.00E-05,2.00E-05,2.00E-05,2.00E-05,0.00014,0.00036,8.00E-05,0.00148,0.00306,6.00E-05,4.00E-05,0.00956,0.00026,0.00632,2.00E-05,8.00E-05,0.00046,18.3906,0.0027,6.00E-04,0.00012,0.00022,0.00046,0.0063,0.4986,0.00754,0.00494,0.00166,2.00E-04,0.00062,0.00028,0.00592,0.227815304,favor-type
0.00758,1.1776,0.001,9.00E-04,8.00E-05,73.09522,8.00E-05,0,4.00E-04,0,6.00E-05,0.00048,0.00024,0.00038,0.00078,0.00468,0.00984,7.00E-04,2.00E-04,0.02132,0.00136,0.01304,8.00E-05,0.00032,0.00112,18.12064,0.0068,0.002,0.00094,0.00162,0.00256,0.01636,1.26812,0.02022,0.1141,0.00382,0.00062,0.0032,2.00E-05,6.10152,0.247904583,favor-type
0.00224,0.37912,0.00028,0.00024,0,83.55482,6.00E-05,0,0.00014,0,2.00E-05,1.00E-04,0,0.00014,0.00018,0.00182,0.00278,2.00E-04,0,0.00904,0.00062,0.0025,4.00E-05,0.00012,0.00016,9.93228,0.00478,0.00028,0.00038,0.00012,7.00E-04,0.00556,1.65208,0.00964,0.00406,0.0018,0.00024,0.00114,0,4.43232,0.118871419,unfavor-type
0.0036,1.62104,0.00122,0.00012,0.00018,31.36208,0.00018,0,0.0017,6.00E-05,2.00E-05,6.00E-05,4.00E-05,0.01338,0.00172,0.0047,0.00368,0.00026,0,0.02122,0.00446,0.00292,0.00024,0.00272,0.00108,53.38548,0.03196,0.00032,0.00082,0.00024,0.00486,0.01094,13.42484,0.03714,0.00612,0.01296,0.0014,0.00608,0,0.03016,1.702230209,favor-type
0.0029,2.3263,0.00142,4.00E-05,8.00E-05,67.76154,0.00214,2.00E-05,0.00016,4.00E-05,6.00E-05,4.00E-05,0,0.00036,0.00058,0.0041,0.00326,2.00E-04,2.00E-05,0.01432,0.00114,0.00418,0.00024,0.00024,0.00074,28.67122,0.00898,2.00E-04,7.00E-04,0.00034,0.0024,0.0097,1.14032,0.01732,0.0072,0.0061,0.00046,0.00248,0,0.00846,0.423119368,favor-type
0.00704,0.6271,0.00208,0.00054,6.00E-05,61.23742,6.00E-04,6.00E-05,0.00038,6.00E-05,0.00028,0.00026,0.00056,0.0018,0.00134,0.00636,0.01166,0.00048,2.00E-05,0.03714,0.00236,0.01242,5.00E-04,0.00088,0.00124,23.79188,0.0162,0.00118,0.00088,0.00184,0.00296,0.01944,1.61934,0.03554,0.01298,0.02528,0.00086,0.0046,0,12.51438,0.388518654,favor-type
0.015760098,0.770833126,0.002314258,0.000995131,0.000138855,78.02593311,0.000879418,0.000231426,0.000578565,9.26E-05,4.63E-05,0.001689408,0.000393424,0.003563958,0.002129118,0.012820991,0.015621243,0.000393424,4.63E-05,0.057277891,0.002476256,0.013723551,0.00080999,0.001272842,0.003610243,19.11739283,0.015713813,0.005855073,0.000971988,0.001133987,0.002129118,0.034829586,1.534862333,0.041841789,0.009557886,0.016361806,0.001319127,0.008863609,0.000277711,0.275257872,0.245013319,unfavor-type
0.00736,0.79716,0.00212,0.00046,0.00016,73.32462,0.00038,2.00E-05,0.00028,2.00E-05,1.00E-04,0.00014,0.00032,0.01676,0.001,0.00766,0.0115,0.00042,2.00E-05,0.02344,0.00264,0.01346,8.00E-05,0.00048,0.00144,23.83474,0.00808,0.00328,0.0014,0.00214,0.00172,0.02218,1.19908,0.02504,0.00916,0.00552,0.00042,0.00668,6.00E-05,0.66846,0.325057805,favor-type
0.0081,0.68104,0.00144,4.00E-04,0.00026,57.03092,0.00032,0,0.00058,3.00E-04,2.00E-05,0.00024,0.00018,0.00158,0.00186,0.00674,0.02128,3.00E-04,0,0.03946,0.00122,0.0111,0.00028,0.00116,0.003,39.51708,0.01748,0.00094,0.00124,0.0011,0.00244,0.0167,1.07496,0.03688,0.01006,0.01214,0.00052,0.00378,0.00024,1.49266,0.692906234,favor-type
0.00124,0.62062,0.00024,1.00E-04,0,64.90942,0.00014,0,0.00018,0,0,6.00E-05,2.00E-05,4.00E-04,0.00028,7.00E-04,0.00152,0.00014,2.00E-05,0.00668,0.00064,0.0024,2.00E-05,0.00012,1.00E-04,32.31994,0.00172,0.00012,4.00E-05,2.00E-04,0.00058,0.00258,2.10746,0.01084,0.00554,0.001,0.00014,0.00068,0,0.00412,0.497923722,unfavor-type
0.00098,0.08012,6.00E-05,2.00E-05,4.00E-05,88.94596,1.00E-04,2.00E-05,0.00016,2.00E-05,4.00E-05,0,0,0.00022,1.00E-04,9.00E-04,0.00108,6.00E-05,0,0.00306,0.00012,0.0014,1.00E-04,0.00014,2.00E-05,5.50094,0.00306,8.00E-05,4.00E-05,0.00014,0.00046,0.00212,5.4501,0.00424,0.00118,0.00074,0.00032,0.00048,0,0.00138,0.061845867,unfavor-type
0.003627854,2.181186627,0.001209285,0.000483714,0.000459528,1.432542719,0.000894871,0,0.0003386,0,4.84E-05,0.000677199,0.000701385,0.001209285,0.00123347,0.001862298,0.025225677,0.000386971,4.84E-05,0.052241095,0.002225084,0.010931933,0.001668813,0.00123347,0.000773942,73.11547507,0.043848659,0.000628828,0.000386971,0.0001693,0.00331344,0.021646194,23.00523669,0.035939938,0.006941294,0.025588462,0.001209285,0.00802965,9.67E-05,0.010278919,51.0389492,unfavor-type
0.00338,1.17046,0.00038,4.00E-05,0.00016,76.68724,0.00012,4.00E-05,3.00E-04,4.00E-05,4.00E-05,6.00E-05,1.00E-04,0.00024,0.00032,0.00318,0.00394,0.00094,4.00E-05,0.0136,0.00032,0.00606,8.00E-05,0.00018,0.00068,19.71062,0.00298,5.00E-04,6.00E-04,0.00076,0.0012,0.01078,2.34364,0.01258,0.00774,0.00278,0.00022,0.0021,2.00E-05,0.01154,0.257026071,favor-type
0.01002,0.57374,0.0011,0.00044,4.00E-04,66.69508,0.00014,0,0.00026,6.00E-05,0.00018,8.00E-05,0.00028,0.0073,0.00122,0.00556,0.00872,0.00034,6.00E-05,0.02956,0.00166,0.01408,0.00028,0.00066,0.0019,26.71636,0.01126,0.00316,6.00E-04,0.00174,0.00282,0.02366,1.1687,0.02892,0.01372,0.00988,0.00048,0.0031,0.00012,4.66236,0.400574675,favor-type
0.0027,0.43398,0.00142,8.00E-05,1.00E-04,79.04372,0.00032,2.00E-05,6.00E-05,2.00E-05,0.00014,6.00E-05,8.00E-05,0.00024,0.00042,0.00336,0.00432,0.00022,0,0.0118,0.00076,0.00484,0.00012,0.00018,0.00066,18.76274,0.00444,3.00E-04,0.00048,0.00034,0.00046,0.00694,1.6833,0.01284,0.0043,0.00316,0.00032,0.0015,8.00E-05,0.00918,0.237371672,favor-type
0.00434,0.46374,0.00062,2.00E-04,1.00E-04,74.61182,8.00E-05,0.00014,0.00012,8.00E-05,2.00E-05,0.00012,0.00014,0.00108,0.00026,0.00134,0.00376,1.00E-04,0,0.01084,0.00064,0.00552,0.00024,6.00E-05,4.00E-04,24.42288,0.00486,0.00046,2.00E-04,3.00E-04,0.00092,0.00624,0.43276,0.01042,0.0053,0.0028,0.00016,0.00078,0,0.00616,0.327332586,favor-type
0.00042,0.53032,0.00022,0,0,91.3908,2.00E-05,0,4.00E-05,2.00E-05,0,2.00E-05,2.00E-05,0.00988,0.00028,0.00068,0.00038,0.00014,2.00E-05,0.00302,0.00014,0.00052,0,2.00E-05,1.00E-04,6.9756,0.82242,0,2.00E-05,0,8.00E-05,0.00068,0.24318,0.0028,0.00206,0.00086,4.00E-05,0.00032,0,0.01488,0.076327158,unfavor-type
0.00848,0.64426,0.0016,0.00088,0.00022,67.12476,1.00E-04,4.00E-05,0.00036,0,2.00E-05,0.00016,0.00034,0.00432,0.00154,0.00568,0.02022,0.00054,2.00E-05,0.03048,0.00438,0.0133,0.00018,0.00102,0.0017,29.71062,0.0092,0.0013,0.0016,0.00152,0.00258,0.01872,1.908,0.03664,0.09542,0.0087,0.00148,0.00568,4.00E-05,0.3339,0.442617895,favor-type
0.0039,0.48092,0.00096,1.00E-04,3.00E-04,77.9586,0.00012,2.00E-05,0.00016,6.00E-05,2.00E-05,0.00012,1.00E-04,6.00E-04,0.00064,0.00352,0.00348,0.00032,0,0.01176,0.00144,0.00452,0.00014,0.00056,6.00E-04,16.41814,0.00784,0.00198,0.00082,0.00028,0.00138,0.00954,2.09134,0.01568,0.00554,0.00514,0.00088,0.0053,0.00012,2.96306,0.210600755,unfavor-type
0.00788,1.1848,0.00136,0.00098,0.00012,68.5702,0.00016,0,2.00E-04,0.00012,0.00024,8.00E-05,0.00034,3.00E-04,0.00106,0.0067,0.00832,5.00E-04,2.00E-05,0.02504,0.00142,0.01136,0.00024,0.00078,0.00202,28.36368,0.0097,0.00198,0.00208,0.00132,0.00124,0.0179,1.03442,0.0294,0.01728,0.00558,0.00058,0.003,6.00E-05,0.68754,0.413644411,favor-type
0.012609552,4.238778097,0.002101592,0.000931085,0.00077147,0.279325522,0.000585253,5.32E-05,0.00077147,0.000133012,0.000345832,0.000372434,0.000292627,0.003511521,0.001489736,0.006118559,0.010374948,0.001303519,2.66E-05,0.047644953,0.003085882,0.020430667,0.000159615,0.000957688,0.001250314,92.4001378,0.031869712,0.001330122,0.000665061,0.001489736,0.003112484,0.020271052,2.796527319,0.044346252,0.025751153,0.012263721,0.00186217,0.00864579,2.66E-05,0.01827587,330.7973333,favor-type
