Observed	Chao1	se.chao1	ACE	se.ACE	Shannon	Simpson	InvSimpson	Fisher	Pielou	Coverage
SRR15372961	5111	5660.65608465608	51.1197482823891	5587.35135783678	36.2991183714867	3.72542028726122	0.941305389794837	17.037339484913	559.750779726758	0.436275288610633	0.999847172389351
SRR15372962	5723	6091.47619047619	39.9159606837714	5996.89899391249	38.0723248611664	3.26631394483276	0.906378133933425	10.681265413882	607.135141137272	0.377510421033808	0.999922482534014
SRR15372963	6679	6752.1320754717	15.7258946327969	6719.58195566533	36.1942474836132	3.65529339398858	0.942292019045169	17.3286256676128	714.976963626537	0.415057128939533	0.999981230632589
SRR15372964	6369	6532.75827814569	24.3695948381878	6478.02378136688	39.1458934239756	3.0925852472057	0.784832308986012	4.64753790537721	738.204736275931	0.353067179819588	0.999923571682119
SRR15372965	6342	6513.51320754717	25.9426781504164	6454.30258964782	37.6807385328457	3.67960031955457	0.943427782120551	17.676521046619	680.770255381301	0.420288014045794	0.999960079718951
SRR15372966	5931	6244.56481481481	36.0134366057647	6169.40122916054	38.6774553268958	2.67279483323252	0.754114449401432	4.06693275617728	647.631316720263	0.307643968267997	0.999915220299482
SRR15372968	4737	5371.97277936963	54.0893948756472	5337.43892708859	33.5365751723065	2.48728022369697	0.836369630548322	6.11133497620875	471.055506269465	0.293895002406216	0.999914163653282
SRR15372969	4718	5193.74045801527	50.317705471892	5137.73380657042	34.9629857187126	3.19061149049145	0.886827635754643	8.83607943218368	518.800607027317	0.377179168619633	0.999867473461669
SRR15372970	5874	6228.79361702128	38.6612476053042	6147.59171062603	38.5989135873231	2.77520056006953	0.80037183402248	5.00931316532062	618.352590288757	0.319786525288291	0.999929988054363
SRR15372971	6469	6597.32155477032	20.7642902504189	6557.59310023138	38.7123759593994	3.52203385881101	0.934213840346447	15.2007657122145	698.402409264456	0.401381588688529	0.999963304148806
SRR15372972	6031	6331.16304347826	34.3811338079081	6242.65204142333	38.6373208942972	3.39143463147593	0.936554042246249	15.7614454159749	631.189920047994	0.389611021037698	0.999940954578131
SRR15372973	5832	6118.47637795276	32.5077766844859	6065.95932327509	38.1641583759941	2.67212194835587	0.816092965272924	5.4375298991908	604.617647595122	0.308163582655177	0.999942211909783
SRR15372974	3029	3716.69230769231	66.3390131396984	3636.10485807336	29.3930757447773	2.06846924131056	0.752712085721608	4.04386928054324	285.674595016773	0.258042962398852	0.999935213757641
SRR15372975	6188	6341.37906137184	23.6932710314715	6293.45649800096	37.6396895301696	3.16694755767867	0.87193594003808	7.80859204602255	673.948929902337	0.362750784805138	0.999955410057964
SRR15372976	5949	6201.62727272727	30.6487363815163	6142.6664106414	38.6885476233181	3.14788268261225	0.899018397229223	9.90279390068651	615.199737029649	0.362201185126265	0.999951547905828
SRR15372977	6248	6423.3322368421	25.5600919459479	6367.24082523719	38.5579187372514	3.34013734692888	0.895103358894191	9.53319371772163	682.609571566843	0.38216601464501	0.999949268638384
SRR15372978	5990	6215.86778846154	28.6267444875558	6167.55602037348	38.6702549180714	3.53987591587014	0.922722557739184	12.9403868806235	699.258813051276	0.406983020232861	0.999881784230071
SRR15372979	4239	5034.7570977918	65.6946887337371	5051.29172165132	34.6876793901831	2.47133987857303	0.852251928254832	6.76827784070695	419.61958480159	0.295895045082545	0.99990180662138
SRR15372980	6561	6627.91803278689	14.3553673026156	6605.45549208182	35.4417943348301	4.12300491572874	0.959198569886288	24.5089448387726	742.803054723862	0.469115100733947	0.999969163076064
SRR15372981	5648	5970.69512195122	35.6896842007446	5905.4550103896	37.7041313471721	2.90592941206306	0.891123571691709	9.18472451326594	562.863328341726	0.336371144019869	0.999956045089944
SRR15372982	6647	6723.93820224719	15.9220231796364	6696.01819734545	35.8015451920867	4.26266593537992	0.957207497765963	23.3685797229359	778.222377858991	0.484288143673573	0.999958345022657
SRR15372983	5043	5616.68571428571	50.7525927662673	5598.05267934289	35.9376140242966	3.04822927781518	0.897911266575094	9.79540020188004	520.394405902292	0.357531827899991	0.999896109342421
SRR15372984	4978	5445.67567567568	45.5650187604384	5390.4699282932	35.6151287066073	2.52647179934417	0.784106880417942	4.63192158201185	554.956722685078	0.296785628861703	0.999834773394346
SRR15372985	5653	5998.55805243446	36.8190610078115	5920.10804751475	36.889463664017	3.24420593692088	0.932652064567423	14.8482651112759	586.497520965752	0.375489333821413	0.99993244056353
SRR15372986	6644	6734.01714285714	17.8655474680273	6692.5743540044	36.8098602092894	3.77619316154203	0.909774819191001	11.0833803937389	748.263978321992	0.429041215685482	0.999966869371516
SRR15372987	6502	6601.03861003861	17.6172844997787	6570.24119615064	38.3615191602682	3.48873466281824	0.868550231003736	7.60746867518967	727.133015136415	0.397356294514705	0.999959166037368
SRR15372988	4343	5216.76991150443	69.3185806297433	5207.37314696593	34.5138056990463	2.84708005752968	0.892728225200689	9.32211666928087	450.719140194779	0.339896260235218	0.999842088572215
SRR15372989	6200	6388.5035971223	25.148309798582	6340.81706933622	39.3098010949087	2.94168352677177	0.826066308679472	5.74931741175539	665.6940813917	0.336873674394034	0.999946208287203
SRR15372990	3947	4776.76666666667	67.9387592104936	4733.58558930473	32.2054939563658	2.64259214969427	0.803984704061147	5.10164268155863	434.920345819933	0.319126235120181	0.999730725343799
SRR15372991	5693	6060.29575163399	37.319976905994	6029.33052461164	37.6504729748606	2.17536061276319	0.678977024808087	3.11504184210548	589.954337454963	0.251574241601623	0.999926711800984
SRR15372992	2914	3443.42857142857	59.8990377494878	3349.94785410478	28.6737777589565	2.8464805470612	0.865478617396017	7.43376242975362	298.422506091803	0.356823358104586	0.999895083537568
SRR15372993	5358	5814.62790697674	44.688727945253	5753.56664035358	36.9736494048372	3.16538863766891	0.898978089289425	9.89884266656734	547.39034004348	0.368653746214941	0.999926709926602
SRR15372994	4404	5321.51501501501	72.2979508917755	5259.12352709403	34.3959425130189	2.27218310465284	0.809876052018806	5.25972667103943	454.903359332669	0.270811727328762	0.999848161685565
SRR15372995	6575	6657.0875	15.6900038266493	6635.90480115884	37.2446118227265	4.15185129543573	0.963083086833303	27.0878552463079	746.05126253808	0.472282697584976	0.999960309870217
SRR15372996	6251	6434.92156862745	26.4199433804346	6379.10726667555	38.3413183263755	4.37113729234262	0.97269315229415	36.6208509591445	710.790889245239	0.50010170215769	0.999928337611748
SRR15372997	5682	6054.43421052632	38.9198320020809	5987.99177172514	37.8645130935087	3.31771697771053	0.897166962856481	9.7245012670816	605.158350391613	0.383770330039737	0.99991294450295
SRR15372998	6469	6596.69863013699	21.8679994409423	6545.72049090239	37.4759136965765	3.7710586595767	0.939854310575366	16.6262954097992	720.438344178193	0.429761205171807	0.999958546126966
SRR15372999	6705	6777.09677419355	15.6511698658552	6750.03154943039	34.0874400677708	4.00520494838167	0.92121344776904	12.692521397161	749.308709166432	0.45458889859339	0.999973979700697
SRR15373000	5390	5853.42998585573	42.762877995881	5823.20397672022	35.3276604164725	2.87108490408556	0.869262580166942	7.64891950045308	553.494030619505	0.334146233516621	0.999913666552728
SRR15373001	6539	6623.5875	16.0207900369668	6611.43333179737	35.4746011041051	3.52597209982307	0.851422116336875	6.73047680681285	741.494782137099	0.401338140789382	0.999959690583321
SRR15373002	6547	6629.66791044776	15.4351699811444	6607.24005656226	39.010138230731	3.78181342327489	0.916125228550917	11.9225362134913	751.590156423754	0.430398972176788	0.999953730738775
SRR15373003	6294	6459.03115264798	24.1829700997133	6409.23661122409	38.9260674663033	4.04087781958607	0.96281100105391	26.8896724391431	689.08162074607	0.461954404456018	0.999948926796903
SRR15373004	6413	6539.05703422053	20.8223148501575	6495.18003168599	38.4033991470034	3.64306725455915	0.90326265856313	10.3372698189416	715.992270749696	0.415586696969409	0.999953561491605
SRR15373005	4676	5294.48175182482	53.2843173603095	5272.71473783426	33.7734802831038	3.05016349862714	0.885083016867049	8.70193397648692	500.098948184909	0.360957622790036	0.999839851460056
SRR15373006	6049	6318.87535410765	33.8202063349535	6234.9458388933	38.5731516690795	3.75904263841294	0.94360512188781	17.7321067705942	678.62542658759	0.431694360096617	0.999913347791231
SRR15373007	2596	3065.50785340314	60.8449201197567	3008.76069063624	26.4828579503193	2.31308160045181	0.723024032956971	3.61042154911819	269.781974675058	0.294220541816626	0.999895925099454
SRR15373008	6391	6543	23.0543515126033	6500.15029056447	38.6841186947252	3.47747738930456	0.885770184628756	8.7542818549608	707.098336644277	0.396852432192031	0.999948764915289
SRR15373009	5767	6061.82230623818	32.8923426246031	6005.40382423583	37.5219323236133	3.44346231446172	0.937920698535829	16.1084286777477	606.476334064068	0.397632699486337	0.999931622677052
SRR15373010	6576	6682.61943319838	18.7355150801049	6645.71397541167	38.5670711359936	3.82900825937374	0.917760325421665	12.1595811890948	754.110792027597	0.435551019979842	0.999950200259911
SRR15373011	6173	6337.58917197452	24.2518600497896	6293.38808496961	38.2494997789634	3.48975044872681	0.919623195746511	12.441400342893	651.511428902562	0.399836657883256	0.999962062025525
SRR15373012	5525	6021.46921797005	46.722729457296	5931.97789123362	36.778093834775	2.89272893227835	0.865006571173798	7.40776798319164	600.583325238173	0.335698734944797	0.999869861441999
SRR15373013	6486	6570.56179775281	15.6895705324807	6550.15887611482	38.1924466646847	4.15280250447124	0.960121900162022	25.0764204930259	721.231514704984	0.473124375740307	0.999963291241773
SRR15373014	6586	6665.51931330472	15.4362630485493	6648.24209798389	36.3376381193672	3.67767577319395	0.911256404262603	11.2684187708499	725.830966434596	0.418264601464792	0.999969514222563
SRR15373015	6562	6640.75	15.3974466809977	6613.29564493893	38.6354681734784	3.18687551569637	0.860105169876428	7.14822698677772	728.625330042504	0.362596100485993	0.999968007635062
SRR15373016	6531	6628.66812227074	17.8879206848832	6597.4426323681	37.1611912258133	3.63461586644448	0.921973754444036	12.816200406346	715.817173888823	0.413761997568172	0.999967704012761
SRR15373017	6239	6432.33333333333	28.3384414823559	6362.17576301686	37.4834722916426	3.55219412668289	0.892467277643972	9.29949487086473	688.709462131409	0.406495801499748	0.999945936676643
SRR15373018	6506	6566.62376237624	13.1516454953778	6556.02817480762	34.8811665719187	4.2546040318764	0.960137026576134	25.0859359979732	727.514290506819	0.48455255065932	0.999971795719812
SRR15373019	5369	5955.68617021277	53.7528908907405	5866.27827235474	37.5158186000125	3.48386239089249	0.930150798335668	14.3165558971684	577.022022021533	0.405647574396416	0.999871617945098
SRR15373020	6103	6412.83333333333	36.0557473960559	6304.91858195662	39.0458696146701	3.43073954552994	0.913439558235879	11.55262126232	679.304033854004	0.393589798837256	0.999906413793167
SRR15373021	6493	6619.54298642534	21.6813901938525	6568.22718133474	37.8450937145237	3.90381681380273	0.934444526311118	15.2542563378593	759.665988510825	0.444703050519264	0.999939435523749
SRR15373022	6522	6640.39518900344	19.5040143891736	6605.54587830777	38.990414532306	3.67738687126319	0.932321501374104	14.7757414881152	737.933820855181	0.41869674583316	0.999948284134438
